Centro;Almacen;Material;St.Valorad;UM;St.traslad;UM;Desc.Mat.;Jer.Prod.;Lote;Creacion;UltimaMod;Periodo;Mes;NºPiezas;NºPaquete;Certifica
TMT1;0055;000000000001178355;0,106;M3;0,000;;TRU UL C2 S/F 4880x1220x18/1RA/TA54L2;MAMDFMDF01MF010397;3124068118;30-03-2026;00000000;2026;5;0,99;0,02;No certificado
TMT1;0055;000000000001178355;0,107;M3;0,000;;TRU UL C2 S/F 4880x1220x18/1RA/TA54L2;MAMDFMDF01MF010397;3124088060;30-04-2026;00000000;2026;5;1,00;0,02;No certificado
TMT1;0055;000000000001178355;0,107;M3;0,000;;TRU UL C2 S/F 4880x1220x18/1RA/TA54L2;MAMDFMDF01MF010397;3124088079;29-04-2026;00000000;2026;5;1,00;0,02;No certificado
TMT1;0055;000000000001178355;0,107;M3;0,000;;TRU UL C2 S/F 4880x1220x18/1RA/TA54L2;MAMDFMDF01MF010397;3124113483;26-05-2026;00000000;2026;6;1,00;0,02;No certificado
TMT1;0055;000000000001178355;0,107;M3;0,000;;TRU UL C2 S/F 4880x1220x18/1RA/TA54L2;MAMDFMDF01MF010397;3124113896;18-05-2026;00000000;2026;5;1,00;0,02;No certificado
TMT1;0055;000000000001178355;0,107;M3;0,000;;TRU UL C2 S/F 4880x1220x18/1RA/TA54L2;MAMDFMDF01MF010397;3124122883;08-06-2026;00000000;2026;7;1,00;0,02;No certificado
TMT1;0055;000000000001178355;0,001;M3;0,000;;TRU UL C2 S/F 4880x1220x18/1RA/TA54L2;MAMDFMDF01MF010397;3124159743;30-06-2026;00000000;2026;6;0,01;0,00;No certificado
TMT1;0055;000000000001178355;1,072;M3;0,000;;TRU UL C2 S/F 4880x1220x18/1RA/TA54L2;MAMDFMDF01MF010397;3124198248;07-09-2026;00000000;2026;9;10,00;0,19;No certificado
TMT1;0055;000000000001178355;4,179;M3;0,000;;TRU UL C2 S/F 4880x1220x18/1RA/TA54L2;MAMDFMDF01MF010397;3124200543;04-09-2026;00000000;2026;9;39,00;0,72;No certificado
TMT1;0055;000000000001178355;5,787;M3;0,000;;TRU UL C2 S/F 4880x1220x18/1RA/TA54L2;MAMDFMDF01MF010397;3124200558;07-09-2026;00000000;2026;9;54,00;1,00;No certificado
TMT1;0055;000000000001178355;5,787;M3;0,000;;TRU UL C2 S/F 4880x1220x18/1RA/TA54L2;MAMDFMDF01MF010397;3124200561;18-08-2026;00000000;2026;8;54,00;1,00;No certificado
TMT1;0055;000000000001178355;5,787;M3;0,000;;TRU UL C2 S/F 4880x1220x18/1RA/TA54L2;MAMDFMDF01MF010397;3124211820;09-09-2026;00000000;2026;9;54,00;1,00;No certificado
TMT1;0055;000000000001178355;5,787;M3;0,000;;TRU UL C2 S/F 4880x1220x18/1RA/TA54L2;MAMDFMDF01MF010397;3124211821;09-09-2026;00000000;2026;9;54,00;1,00;No certificado
TMT1;0055;000000000001178355;0,321;M3;0,000;;TRU UL C2 S/F 4880x1220x18/1RA/TA54L2;MAMDFMDF01MF010397;3124212706;04-09-2026;00000000;2026;9;3,00;0,06;No certificado
TMT1;0055;000000000001178355;0,643;M3;0,000;;TRU UL C2 S/F 4880x1220x18/1RA/TA54L2;MAMDFMDF01MF010397;3124212727;25-08-2026;00000000;2026;8;6,00;0,11;No certificado
TMT1;0055;000000000001178355;0,107;M3;0,000;;TRU UL C2 S/F 4880x1220x18/1RA/TA54L2;MAMDFMDF01MF010397;3124212788;31-08-2026;00000000;2026;9;1,00;0,02;No certificado
TMT1;0055;000000000001178355;4,179;M3;0,000;;TRU UL C2 S/F 4880x1220x18/1RA/TA54L2;MAMDFMDF01MF010397;3124212824;03-09-2026;00000000;2026;9;39,00;0,72;No certificado
TMT1;0055;000000000001178356;0,083;M3;0,000;;TRU UL C2 S/F 4570x1220x15/1RA/TA64L2;MAMDFMDF01MF011214;3124077371;07-04-2026;00000000;2026;5;0,99;0,02;No certificado
TMT1;0055;000000000001178356;0,084;M3;0,000;;TRU UL C2 S/F 4570x1220x15/1RA/TA64L2;MAMDFMDF01MF011214;3124214182;20-08-2026;00000000;2026;8;1,00;0,02;No certificado
TMT1;0055;000000000001178356;3,847;M3;0,000;;TRU UL C2 S/F 4570x1220x15/1RA/TA64L2;MAMDFMDF01MF011214;3124214257;04-09-2026;00000000;2026;9;46,00;0,72;No certificado
TMT1;0055;000000000001178357;0,062;M3;0,000;;TRU UL C2 S/F 4270x1220x12/1RA/TA78L2;MAMDFMDF01MF010392;3123964319;06-01-2026;00000000;2026;4;0,99;0,01;No certificado
TMT1;0055;000000000001178357;0,062;M3;0,000;;TRU UL C2 S/F 4270x1220x12/1RA/TA78L2;MAMDFMDF01MF010392;3123964333;23-03-2026;00000000;2026;5;0,99;0,01;No certificado
TMT1;0055;000000000001178357;0,001;M3;0,000;;TRU UL C2 S/F 4270x1220x12/1RA/TA78L2;MAMDFMDF01MF010392;3124124601;04-06-2026;00000000;2026;7;0,02;0,00;No certificado
TMT1;0055;000000000001178357;0,001;M3;0,000;;TRU UL C2 S/F 4270x1220x12/1RA/TA78L2;MAMDFMDF01MF010392;3124124623;01-07-2026;00000000;2026;7;0,02;0,00;No certificado
TMT1;0055;000000000001178357;3,938;M3;0,000;;TRU UL C2 S/F 4270x1220x12/1RA/TA78L2;MAMDFMDF01MF010392;3124195601;20-08-2026;00000000;2026;8;63,00;0,81;No certificado
TMT1;0055;000000000001178357;4,876;M3;0,000;;TRU UL C2 S/F 4270x1220x12/1RA/TA78L2;MAMDFMDF01MF010392;3124195613;20-08-2026;00000000;2026;8;78,00;1,00;No certificado
TMT1;0055;000000000001178357;4,876;M3;0,000;;TRU UL C2 S/F 4270x1220x12/1RA/TA78L2;MAMDFMDF01MF010392;3124195616;20-08-2026;00000000;2026;8;78,00;1,00;No certificado
TMT1;0055;000000000001178357;4,876;M3;0,000;;TRU UL C2 S/F 4270x1220x12/1RA/TA78L2;MAMDFMDF01MF010392;3124195617;20-08-2026;00000000;2026;8;78,00;1,00;No certificado
TMT1;0055;000000000001178357;1,875;M3;0,000;;TRU UL C2 S/F 4270x1220x12/1RA/TA78L2;MAMDFMDF01MF010392;3124195619;20-08-2026;00000000;2026;8;29,99;0,38;No certificado
TMT1;0055;000000000001178357;4,876;M3;0,000;;TRU UL C2 S/F 4270x1220x12/1RA/TA78L2;MAMDFMDF01MF010392;3124221995;03-09-2026;00000000;2026;9;78,00;1,00;No certificado
TMT1;0055;000000000001178357;1,188;M3;0,000;;TRU UL C2 S/F 4270x1220x12/1RA/TA78L2;MAMDFMDF01MF010392;3124228929;09-09-2026;00000000;2026;9;19,00;0,24;No certificado
TMT1;0055;000000000001178358;0,077;M3;0,000;;TRU UL C2 S/F 4324x1220x15/1RA/TA64L2;MAMDFMDF01MF011212;3124045731;26-03-2026;00000000;2026;7;0,97;0,08;No certificado
TMT1;0055;000000000001178358;1,820;M3;0,000;;TRU UL C2 S/F 4324x1220x15/1RA/TA64L2;MAMDFMDF01MF011212;3124057477;17-04-2026;00000000;2026;8;23,00;1,82;No certificado
TMT1;0055;000000000001178358;0,475;M3;0,000;;TRU UL C2 S/F 4324x1220x15/1RA/TA64L2;MAMDFMDF01MF011212;3124057498;26-03-2026;00000000;2026;3;6,00;0,48;No certificado
TMT1;0055;000000000001178358;0,870;M3;0,000;;TRU UL C2 S/F 4324x1220x15/1RA/TA64L2;MAMDFMDF01MF011212;3124106099;15-05-2026;00000000;2026;7;10,99;0,87;No certificado
TMT1;0055;000000000001178358;2,215;M3;0,000;;TRU UL C2 S/F 4324x1220x15/1RA/TA64L2;MAMDFMDF01MF011212;3124115549;09-06-2026;00000000;2026;6;27,99;2,22;No certificado
TMT1;0055;000000000001178358;1,108;M3;0,000;;TRU UL C2 S/F 4324x1220x15/1RA/TA64L2;MAMDFMDF01MF011212;3124115567;10-08-2026;00000000;2026;8;14,00;1,11;No certificado
TMT1;0055;000000000001178358;5,064;M3;0,000;;TRU UL C2 S/F 4324x1220x15/1RA/TA64L2;MAMDFMDF01MF011212;3124118174;09-06-2026;00000000;2026;6;64,00;5,06;No certificado
TMT1;0055;000000000001178358;5,064;M3;0,000;;TRU UL C2 S/F 4324x1220x15/1RA/TA64L2;MAMDFMDF01MF011212;3124123862;22-06-2026;00000000;2026;6;64,00;5,06;No certificado
TMT1;0055;000000000001178358;2,136;M3;0,000;;TRU UL C2 S/F 4324x1220x15/1RA/TA64L2;MAMDFMDF01MF011212;3124123863;22-06-2026;00000000;2026;8;26,99;2,14;No certificado
TMT1;0055;000000000001178358;5,064;M3;0,000;;TRU UL C2 S/F 4324x1220x15/1RA/TA64L2;MAMDFMDF01MF011212;3124123867;22-06-2026;00000000;2026;6;64,00;5,06;No certificado
TMT1;0055;000000000001178358;5,064;M3;0,000;;TRU UL C2 S/F 4324x1220x15/1RA/TA64L2;MAMDFMDF01MF011212;3124225945;10-09-2026;00000000;2026;9;64,00;5,06;No certificado
TMT1;0055;000000000001178358;5,064;M3;0,000;;TRU UL C2 S/F 4324x1220x15/1RA/TA64L2;MAMDFMDF01MF011212;3124225955;10-09-2026;00000000;2026;9;64,00;5,06;No certificado
TMT1;0055;000000000001178358;5,064;M3;0,000;;TRU UL C2 S/F 4324x1220x15/1RA/TA64L2;MAMDFMDF01MF011212;3124225960;09-09-2026;00000000;2026;9;64,00;5,06;No certificado
TMT1;0055;000000000001178358;5,064;M3;0,000;;TRU UL C2 S/F 4324x1220x15/1RA/TA64L2;MAMDFMDF01MF011212;3124225961;09-09-2026;00000000;2026;9;64,00;5,06;No certificado
TMT1;0055;000000000001178360;0,001;M3;0,000;;TRU UL C2 S/F 5185x1220x14/1RA/TA69;MAMDFMDF01MF011213;3124002546;20-01-2026;00000000;2026;4;0,01;0,00;No certificado
TMT1;0055;000000000001178360;1,594;M3;0,000;;TRU UL C2 S/F 5185x1220x14/1RA/TA69;MAMDFMDF01MF011213;3124199874;27-08-2026;00000000;2026;8;18,00;0,26;No certificado
TMT1;0055;000000000001178360;6,111;M3;0,000;;TRU UL C2 S/F 5185x1220x14/1RA/TA69;MAMDFMDF01MF011213;3124199931;17-08-2026;00000000;2026;8;69,00;1,00;No certificado
TMT1;0055;000000000001178360;3,454;M3;0,000;;TRU UL C2 S/F 5185x1220x14/1RA/TA69;MAMDFMDF01MF011213;3124224521;02-09-2026;00000000;2026;9;39,00;0,57;No certificado
TMT1;0055;000000000001178360;1,240;M3;0,000;;TRU UL C2 S/F 5185x1220x14/1RA/TA69;MAMDFMDF01MF011213;3124224792;04-09-2026;00000000;2026;9;14,00;0,20;No certificado
TMT1;0055;000000000001178360;4,251;M3;0,000;;TRU UL C2 S/F 5185x1220x14/1RA/TA69;MAMDFMDF01MF011213;3124224794;04-09-2026;00000000;2026;9;48,00;0,70;No certificado
TMT1;0055;000000000001178360;2,126;M3;0,000;;TRU UL C2 S/F 5185x1220x14/1RA/TA69;MAMDFMDF01MF011213;3124228015;07-09-2026;00000000;2026;9;24,00;0,35;No certificado
TMT1;0055;000000000001178362;0,046;M3;0,000;;TRU LI C2 S/F 4270x1220x9/1RA/TA108;MAMDFMDF01MF010944;3123950649;24-04-2026;00000000;2026;7;0,98;0,01;No certificado
TMT1;0055;000000000001178362;0,046;M3;0,000;;TRU LI C2 S/F 4270x1220x9/1RA/TA108;MAMDFMDF01MF010944;3124172716;27-07-2026;00000000;2026;8;0,98;0,01;No certificado
TMT1;0055;000000000001178362;1,829;M3;0,000;;TRU LI C2 S/F 4270x1220x9/1RA/TA108;MAMDFMDF01MF010944;3124200080;24-08-2026;00000000;2026;8;39,01;0,36;No certificado
TMT1;0055;000000000001178362;0,985;M3;0,000;;TRU LI C2 S/F 4270x1220x9/1RA/TA108;MAMDFMDF01MF010944;3124200082;20-08-2026;00000000;2026;8;21,01;0,19;No certificado
TMT1;0055;000000000001178362;3,188;M3;0,000;;TRU LI C2 S/F 4270x1220x9/1RA/TA108;MAMDFMDF01MF010944;3124200085;25-08-2026;00000000;2026;8;67,99;0,63;No certificado
TMT1;0055;000000000001178362;0,375;M3;0,000;;TRU LI C2 S/F 4270x1220x9/1RA/TA108;MAMDFMDF01MF010944;3124200086;25-08-2026;00000000;2026;9;8,00;0,07;No certificado
TMT1;0055;000000000001178362;0,375;M3;0,000;;TRU LI C2 S/F 4270x1220x9/1RA/TA108;MAMDFMDF01MF010944;3124200105;25-08-2026;00000000;2026;9;8,00;0,07;No certificado
TMT1;0055;000000000001178363;0,053;M3;0,000;;TRU LI C2 S/F 4880x1220x9/1RA/TA108;MAMDFMDF01MF010563;3123980372;09-03-2026;00000000;2026;5;0,99;0,01;No certificado
TMT1;0055;000000000001178363;0,001;M3;0,000;;TRU LI C2 S/F 4880x1220x9/1RA/TA108;MAMDFMDF01MF010563;3123980390;09-01-2026;00000000;2026;6;0,02;0,00;No certificado
TMT1;0055;000000000001178363;0,321;M3;0,000;;TRU LI C2 S/F 4880x1220x9/1RA/TA108;MAMDFMDF01MF010563;3124048182;09-09-2026;00000000;2026;9;5,99;0,06;No certificado
TMT1;0055;000000000001178363;0,268;M3;0,000;;TRU LI C2 S/F 4880x1220x9/1RA/TA108;MAMDFMDF01MF010563;3124048221;20-08-2026;00000000;2026;8;5,00;0,05;No certificado
TMT1;0055;000000000001178363;3,269;M3;0,000;;TRU LI C2 S/F 4880x1220x9/1RA/TA108;MAMDFMDF01MF010563;3124048222;20-08-2026;00000000;2026;8;61,01;0,56;No certificado
TMT1;0055;000000000001178363;5,787;M3;0,000;;TRU LI C2 S/F 4880x1220x9/1RA/TA108;MAMDFMDF01MF010563;3124048227;27-07-2026;00000000;2026;7;108,00;1,00;No certificado
TMT1;0055;000000000001178369;0,075;M3;0,000;;TRU UL C2 S/F 5185x1220x12/1RA/TA78;MAMDFMDF01MF011213;3124121066;23-07-2026;00000000;2026;8;0,99;0,01;No certificado
TMT1;0055;000000000001178369;5,238;M3;0,000;;TRU UL C2 S/F 5185x1220x12/1RA/TA78;MAMDFMDF01MF011213;3124193614;06-08-2026;00000000;2026;8;69,00;0,88;No certificado
TMT1;0055;000000000001178374;2,087;M3;0,000;;TRU UL C2 S/F 5185x1220x30/1RA/TA30;MAMDFMDF01MF011202;3123956182;11-03-2026;00000000;2026;6;11,00;2,09;No certificado
TMT1;0055;000000000001178374;3,795;M3;0,000;;TRU UL C2 S/F 5185x1220x30/1RA/TA30;MAMDFMDF01MF011202;3124066361;26-08-2026;00000000;2026;8;20,00;3,80;No certificado
TMT1;0055;000000000001178374;0,189;M3;0,000;;TRU UL C2 S/F 5185x1220x30/1RA/TA30;MAMDFMDF01MF011202;3124066401;30-03-2026;00000000;2026;4;1,00;0,19;No certificado
TMT1;0055;000000000001178375;2,560;M3;0,000;;TRU LI C2 S/F 4880x1220x10/1RA/TA96;MAMDFMDF01MF010086;3123896035;29-07-2026;00000000;2026;9;43,00;0,45;No certificado
TMT1;0055;000000000001178379;0,001;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124072443;06-04-2026;00000000;2026;5;0,01;0,00;No certificado
TMT1;0055;000000000001178379;0,094;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124088550;06-05-2026;00000000;2026;7;0,99;0,02;No certificado
TMT1;0055;000000000001178379;0,001;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124090103;30-04-2026;00000000;2026;5;0,01;0,00;No certificado
TMT1;0055;000000000001178379;0,094;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124100213;29-04-2026;00000000;2026;5;0,99;0,02;No certificado
TMT1;0055;000000000001178379;0,001;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124115819;19-05-2026;00000000;2026;5;0,01;0,00;No certificado
TMT1;0055;000000000001178379;0,094;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124115831;20-05-2026;00000000;2026;6;0,99;0,02;No certificado
TMT1;0055;000000000001178379;0,094;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124124178;06-08-2026;00000000;2026;9;0,99;0,02;No certificado
TMT1;0055;000000000001178379;0,094;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124124190;06-08-2026;00000000;2026;9;0,99;0,02;No certificado
TMT1;0055;000000000001178379;0,094;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124124192;06-08-2026;00000000;2026;9;0,99;0,02;No certificado
TMT1;0055;000000000001178379;0,285;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124193783;10-08-2026;00000000;2026;9;3,00;0,05;No certificado
TMT1;0055;000000000001178379;3,321;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124214425;09-09-2026;00000000;2026;9;35,00;0,55;No certificado
TMT1;0055;000000000001178379;2,277;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124222932;03-09-2026;00000000;2026;9;24,00;0,37;No certificado
TMT1;0055;000000000001178379;6,073;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124222962;01-09-2026;00000000;2026;9;64,00;1,00;No certificado
TMT1;0055;000000000001178379;6,073;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124222968;01-09-2026;00000000;2026;9;64,00;1,00;No certificado
TMT1;0055;000000000001178379;6,073;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124222979;01-09-2026;00000000;2026;9;64,00;1,00;No certificado
TMT1;0055;000000000001178379;4,270;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124222988;07-09-2026;00000000;2026;9;45,00;0,70;No certificado
TMT1;0055;000000000001178379;6,073;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124222996;07-09-2026;00000000;2026;9;64,00;1,00;No certificado
TMT1;0055;000000000001178379;2,372;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124222997;09-09-2026;00000000;2026;9;25,00;0,39;No certificado
TMT1;0055;000000000001178379;6,073;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124222998;07-09-2026;00000000;2026;9;64,00;1,00;No certificado
TMT1;0055;000000000001178379;6,073;M3;0,000;;TRU UL C2 S/F 5185x1220x15/1RA/TA64;MAMDFMDF01MF011213;3124223003;07-09-2026;00000000;2026;9;64,00;1,00;No certificado
TMT1;0055;000000000001178380;0,001;M3;0,000;;TRU UL C2 S/F 4324x1220x12/1RA/TA78;MAMDFMDF01MF011212;3123786960;02-12-2025;00000000;2026;8;0,02;0,00;No certificado
TMT1;0055;000000000001178381;5,125;M3;0,000;;TRU UL C2 S/F 4376x1220x15/1RA/TA64;MAMDFMDF01MF011212;3124106034;12-06-2026;00000000;2026;6;64,00;5,13;No certificado
TMT1;0055;000000000001274922;5,488;M3;0,000;;TRU LI C2 4900x1220x17/1RA/TA-RIP54;MAMDFMDF01MF010951;3124073687;23-07-2026;00000000;2026;7;54,00;1,00;No certificado
TMT1;0055;000000000001274922;5,488;M3;0,000;;TRU LI C2 4900x1220x17/1RA/TA-RIP54;MAMDFMDF01MF010951;3124073701;23-07-2026;00000000;2026;7;54,00;1,00;No certificado
TMT1;0055;000000000001274922;5,488;M3;0,000;;TRU LI C2 4900x1220x17/1RA/TA-RIP54;MAMDFMDF01MF010951;3124073702;23-07-2026;00000000;2026;7;54,00;1,00;No certificado
TMT1;0055;000000000001274922;5,488;M3;0,000;;TRU LI C2 4900x1220x17/1RA/TA-RIP54;MAMDFMDF01MF010951;3124073703;23-07-2026;00000000;2026;7;54,00;1,00;No certificado
TMT1;0055;000000000001274922;5,488;M3;0,000;;TRU LI C2 4900x1220x17/1RA/TA-RIP54;MAMDFMDF01MF010951;3124073711;23-07-2026;00000000;2026;7;54,00;1,00;No certificado
TMT1;0055;000000000001278137;2,945;M3;0,000;;TRU UL C2 MOL 2440x1524x12/1RA/TA66;MAMDFMDF01MF010380;3123846030;06-05-2026;00000000;2026;5;66,00;1,00;No certificado
TMT1;0055;000000000001598610;0,001;M3;0,000;;TRU UL C2 S/F 4880x1220x11/1RA/TA78;MAMDFMDF01MF010397;3124061465;13-03-2026;00000000;2026;7;0,02;0,00;No certificado
TMT1;0055;000000000001598610;0,524;M3;0,000;;TRU UL C2 S/F 4880x1220x11/1RA/TA78;MAMDFMDF01MF010397;3124174405;27-07-2026;00000000;2026;7;8,00;0,10;No certificado
TMT1;0055;000000000001598610;5,108;M3;0,000;;TRU UL C2 S/F 4880x1220x11/1RA/TA78;MAMDFMDF01MF010397;3124219157;26-08-2026;00000000;2026;8;78,00;1,00;No certificado
TMT1;0055;000000000001598610;5,108;M3;0,000;;TRU UL C2 S/F 4880x1220x11/1RA/TA78;MAMDFMDF01MF010397;3124219182;28-08-2026;00000000;2026;8;78,00;1,00;No certificado
TMT1;0055;000000000001598610;5,108;M3;0,000;;TRU UL C2 S/F 4880x1220x11/1RA/TA78;MAMDFMDF01MF010397;3124219185;28-08-2026;00000000;2026;8;78,00;1,00;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223322;08-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223323;07-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223333;07-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223335;08-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223337;08-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223338;08-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223339;07-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223340;07-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223341;07-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223342;07-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223372;08-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223373;08-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223374;08-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223375;08-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223390;08-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223394;08-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223395;08-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223396;08-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223411;04-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223424;04-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223425;04-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223427;04-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223444;04-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223445;04-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223446;04-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223447;04-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223461;04-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223462;04-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223463;04-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223464;04-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223478;04-09-2026;00000000;2026;9;64,02;1,02;No certificado
